,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,year,month,day_of_month,team_str
591,2015-02-03,Quarter1,sweing,Tuesday,9,0.75,29.12,1070.0,6960,34,0.0,0,0,58.0,0.750593103,2015,2,3,9
592,2015-02-03,Quarter1,sweing,Tuesday,11,0.7,25.31,946.0,5760,60,0.0,0,0,54.0,0.700513566,2015,2,3,11
593,2015-02-03,Quarter1,sweing,Tuesday,6,0.7,18.79,913.0,4020,30,0.0,0,0,33.5,0.700184577,2015,2,3,6
594,2015-02-03,Quarter1,sweing,Tuesday,8,0.7,24.26,1363.0,6660,0,0.0,0,0,55.5,0.586465465,2015,2,3,8
595,2015-02-03,Quarter1,sweing,Tuesday,7,0.7,24.26,1639.0,6720,0,0.0,0,0,56.0,0.541517857,2015,2,3,7
596,2015-02-03,Quarter1,finishing,Tuesday,4,0.8,4.3,0.0,1440,0,0.0,0,0,12.0,0.5375,2015,2,3,4
597,2015-02-03,Quarter1,finishing,Tuesday,6,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.495416667,2015,2,3,6
598,2015-02-03,Quarter1,sweing,Tuesday,5,0.6,30.1,415.0,6960,0,0.0,0,0,58.0,0.415172414,2015,2,3,5
599,2015-02-04,Quarter1,sweing,Wednesday,2,0.8,22.52,1263.0,6900,100,0.0,0,0,57.5,1.05028058,2015,2,4,2
600,2015-02-04,Quarter1,sweing,Wednesday,3,0.8,22.52,968.0,6840,113,0.0,0,0,57.0,1.000230409,2015,2,4,3
601,2015-02-04,Quarter1,sweing,Wednesday,10,0.8,22.52,1108.0,6720,113,0.0,0,0,56.0,0.999995238,2015,2,4,10
602,2015-02-04,Quarter1,finishing,Wednesday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,0.966759259,2015,2,4,2
603,2015-02-04,Quarter1,finishing,Wednesday,1,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.929183333,2015,2,4,1
604,2015-02-04,Quarter1,finishing,Wednesday,8,0.7,4.15,0.0,3000,0,0.0,0,0,25.0,0.915766667,2015,2,4,8
605,2015-02-04,Quarter1,sweing,Wednesday,1,0.8,22.52,1532.0,6900,88,0.0,0,0,57.5,0.900147246,2015,2,4,1
606,2015-02-04,Quarter1,sweing,Wednesday,12,0.8,15.26,1094.0,4080,38,0.0,0,0,34.0,0.800401961,2015,2,4,12
607,2015-02-04,Quarter1,sweing,Wednesday,9,0.8,22.52,1086.0,6960,50,0.0,0,0,58.0,0.799963218,2015,2,4,9
608,2015-02-04,Quarter1,finishing,Wednesday,7,0.7,3.94,0.0,960,0,0.0,0,0,8.0,0.779791667,2015,2,4,7
609,2015-02-04,Quarter1,finishing,Wednesday,9,0.75,3.94,0.0,960,0,0.0,0,0,8.0,0.755166667,2015,2,4,9
610,2015-02-04,Quarter1,sweing,Wednesday,6,0.7,18.79,941.0,3360,30,0.0,0,0,33.0,0.700710417,2015,2,4,6
611,2015-02-04,Quarter1,sweing,Wednesday,7,0.7,24.26,1471.0,6960,0,0.0,0,0,58.0,0.700612069,2015,2,4,7
612,2015-02-04,Quarter1,sweing,Wednesday,11,0.7,10.05,1042.0,6120,60,0.0,0,0,53.0,0.700278846,2015,2,4,11
613,2015-02-04,Quarter1,sweing,Wednesday,8,0.7,29.12,1248.0,6840,0,0.0,0,0,57.0,0.700135088,2015,2,4,8
614,2015-02-04,Quarter1,finishing,Wednesday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.687555556,2015,2,4,12
615,2015-02-04,Quarter1,sweing,Wednesday,5,0.65,30.1,326.0,5820,0,90.0,10,0,58.5,0.650834808,2015,2,4,5
616,2015-02-04,Quarter1,finishing,Wednesday,6,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.531666667,2015,2,4,6
617,2015-02-04,Quarter1,sweing,Wednesday,4,0.35,30.1,287.0,6060,23,150.0,15,0,55.5,0.350706422,2015,2,4,4
618,2015-02-05,Quarter1,sweing,Thursday,2,0.8,22.52,1300.0,6780,113,0.0,0,0,56.5,1.000446018,2015,2,5,2
619,2015-02-05,Quarter1,sweing,Thursday,1,0.8,22.52,1485.0,6900,113,0.0,0,0,57.5,1.000018551,2015,2,5,1
620,2015-02-05,Quarter1,sweing,Thursday,10,0.8,22.52,1039.0,6720,113,0.0,0,0,56.0,0.999995238,2015,2,5,10
621,2015-02-05,Quarter1,finishing,Thursday,2,0.8,3.94,0.0,2640,0,0.0,0,0,22.0,0.999924242,2015,2,5,2
622,2015-02-05,Quarter1,sweing,Thursday,3,0.8,22.52,1063.0,6840,100,0.0,0,0,57.0,0.950185965,2015,2,5,3
623,2015-02-05,Quarter1,finishing,Thursday,6,0.7,2.9,0.0,960,0,0.0,0,0,8.0,0.9425,2015,2,5,6
624,2015-02-05,Quarter1,finishing,Thursday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.906666667,2015,2,5,12
625,2015-02-05,Quarter1,finishing,Thursday,7,0.7,3.94,0.0,1200,0,0.0,0,0,10.0,0.8471,2015,2,5,7
626,2015-02-05,Quarter1,finishing,Thursday,1,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.845458333,2015,2,5,1
627,2015-02-05,Quarter1,sweing,Thursday,12,0.8,15.26,1083.0,720,38,0.0,0,0,34.0,0.800612676,2015,2,5,12
628,2015-02-05,Quarter1,sweing,Thursday,9,0.8,29.12,1069.0,6960,50,0.0,0,0,58.0,0.799963218,2015,2,5,9
629,2015-02-05,Quarter1,finishing,Thursday,10,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.771583333,2015,2,5,10
630,2015-02-05,Quarter1,sweing,Thursday,11,0.75,10.05,668.0,2520,34,0.0,0,0,26.0,0.7504,2015,2,5,11
631,2015-02-05,Quarter1,sweing,Thursday,6,0.7,18.79,766.0,2760,30,0.0,0,0,33.0,0.700079032,2015,2,5,6
632,2015-02-05,Quarter1,sweing,Thursday,5,0.7,30.1,557.0,6960,0,0.0,0,0,58.0,0.562212644,2015,2,5,5
633,2015-02-05,Quarter1,sweing,Thursday,7,0.07,24.26,1608.0,6960,0,0.0,0,0,58.0,0.522844828,2015,2,5,7
634,2015-02-05,Quarter1,sweing,Thursday,4,0.5,30.1,417.0,6360,23,0.0,0,1,53.0,0.500720126,2015,2,5,4
635,2015-02-05,Quarter1,sweing,Thursday,8,0.7,24.26,1167.0,6840,0,0.0,0,0,57.0,0.496549708,2015,2,5,8
636,2015-02-07,Quarter1,finishing,Saturday,2,0.8,3.94,0.0,3000,0,0.0,0,0,25.0,1.050666667,2015,2,7,2
637,2015-02-07,Quarter1,sweing,Saturday,2,0.8,22.52,1186.0,6900,113,0.0,0,0,58.0,1.000018551,2015,2,7,2
638,2015-02-07,Quarter1,sweing,Saturday,3,0.8,22.52,1060.0,6840,100,0.0,0,0,57.0,0.950185965,2015,2,7,3
639,2015-02-07,Quarter1,sweing,Saturday,1,0.8,22.52,1534.0,6780,88,0.0,0,0,57.0,0.900135693,2015,2,7,1
640,2015-02-07,Quarter1,sweing,Saturday,10,0.8,22.52,1142.0,6720,88,0.0,0,0,56.0,0.900129762,2015,2,7,10
641,2015-02-07,Quarter1,finishing,Saturday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.899111111,2015,2,7,12
642,2015-02-07,Quarter1,finishing,Saturday,1,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.870083333,2015,2,7,1
643,2015-02-07,Quarter1,finishing,Saturday,6,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.845833333,2015,2,7,6
644,2015-02-07,Quarter1,sweing,Saturday,12,0.8,15.26,1021.0,4080,63,0.0,0,0,34.0,0.800401961,2015,2,7,12
645,2015-02-07,Quarter1,sweing,Saturday,9,0.8,29.12,829.0,6960,50,0.0,0,0,58.0,0.799963218,2015,2,7,9
646,2015-02-07,Quarter1,finishing,Saturday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.771583333,2015,2,7,9
647,2015-02-07,Quarter1,sweing,Saturday,6,0.75,18.79,813.0,1560,34,0.0,0,0,33.0,0.750520115,2015,2,7,6
648,2015-02-07,Quarter1,sweing,Saturday,11,0.75,10.05,677.0,3240,45,0.0,0,0,27.0,0.750027778,2015,2,7,11
649,2015-02-07,Quarter1,finishing,Saturday,7,0.7,3.94,0.0,1200,0,0.0,0,0,10.0,0.715766667,2015,2,7,7
650,2015-02-07,Quarter1,sweing,Saturday,7,0.7,24.26,658.0,6960,0,270.0,45,0,58.0,0.662270115,2015,2,7,7
651,2015-02-07,Quarter1,sweing,Saturday,4,0.6,30.1,486.0,6780,30,0.0,0,1,57.0,0.600224189,2015,2,7,4
652,2015-02-07,Quarter1,sweing,Saturday,5,0.7,30.1,687.0,7500,0,0.0,0,0,59.0,0.545657673,2015,2,7,5
653,2015-02-07,Quarter1,finishing,Saturday,4,0.8,4.3,0.0,960,0,0.0,0,0,8.0,0.447916667,2015,2,7,4
654,2015-02-07,Quarter1,sweing,Saturday,8,0.7,24.26,652.0,6840,0,300.0,37,0,57.0,0.365318713,2015,2,7,8
655,2015-02-08,Quarter2,sweing,Sunday,2,0.8,22.52,1233.0,6900,113,0.0,0,0,57.5,1.000018551,2015,2,8,2
656,2015-02-08,Quarter2,finishing,Sunday,7,0.7,4.15,0.0,1440,0,0.0,0,0,12.0,0.928680556,2015,2,8,7
657,2015-02-08,Quarter2,sweing,Sunday,10,0.8,22.52,1388.0,6720,88,0.0,0,0,56.0,0.9008,2015,2,8,10
658,2015-02-08,Quarter2,sweing,Sunday,1,0.8,22.52,1615.0,6780,88,0.0,0,0,56.5,0.900135693,2015,2,8,1
659,2015-02-08,Quarter2,sweing,Sunday,3,0.8,22.52,1283.0,6720,88,0.0,0,0,56.0,0.900129762,2015,2,8,3
660,2015-02-08,Quarter2,finishing,Sunday,1,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.893066667,2015,2,8,1
661,2015-02-08,Quarter2,finishing,Sunday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.891555556,2015,2,8,12
662,2015-02-08,Quarter2,finishing,Sunday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,0.875555556,2015,2,8,2
663,2015-02-08,Quarter2,finishing,Sunday,8,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,0.840888889,2015,2,8,8
664,2015-02-08,Quarter2,sweing,Sunday,12,0.8,15.26,1026.0,2880,63,0.0,0,0,34.0,0.800355208,2015,2,8,12
665,2015-02-08,Quarter2,sweing,Sunday,9,0.8,29.12,909.0,6960,50,0.0,0,0,58.0,0.799963218,2015,2,8,9
666,2015-02-08,Quarter2,sweing,Sunday,6,0.75,18.79,670.0,3960,34,0.0,0,0,33.0,0.75065101,2015,2,8,6
667,2015-02-08,Quarter2,sweing,Sunday,11,0.75,10.05,629.0,3240,45,0.0,0,0,27.0,0.750027778,2015,2,8,11
668,2015-02-08,Quarter2,sweing,Sunday,5,0.7,30.1,754.0,7020,0,0.0,0,0,58.5,0.700618234,2015,2,8,5
669,2015-02-08,Quarter2,finishing,Sunday,6,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.610208333,2015,2,8,6
670,2015-02-08,Quarter2,finishing,Sunday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.607416667,2015,2,8,9
671,2015-02-08,Quarter2,sweing,Sunday,4,0.65,30.1,712.0,6780,44,0.0,0,1,56.5,0.568259587,2015,2,8,4
672,2015-02-08,Quarter2,sweing,Sunday,7,0.7,24.26,148.0,6960,0,0.0,0,0,58.0,0.355534483,2015,2,8,7
673,2015-02-08,Quarter2,sweing,Sunday,8,0.7,24.26,154.0,6840,0,0.0,0,0,57.0,0.353259649,2015,2,8,8
674,2015-02-09,Quarter2,finishing,Monday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,1.057962963,2015,2,9,2
675,2015-02-09,Quarter2,finishing,Monday,1,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.962016667,2015,2,9,1
676,2015-02-09,Quarter2,sweing,Monday,10,0.8,22.52,1127.0,120,88,0.0,0,0,56.0,0.9008,2015,2,9,10
677,2015-02-09,Quarter2,sweing,Monday,1,0.8,22.52,1506.0,3600,70,0.0,0,0,57.0,0.900509044,2015,2,9,1
678,2015-02-09,Quarter2,sweing,Monday,2,0.8,22.52,1413.0,360,70,0.0,0,0,57.0,0.900477825,2015,2,9,2
679,2015-02-09,Quarter2,finishing,Monday,6,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.888125,2015,2,9,6
680,2015-02-09,Quarter2,sweing,Monday,12,0.8,15.26,970.0,4080,63,0.0,0,0,34.0,0.800401961,2015,2,9,12
681,2015-02-09,Quarter2,sweing,Monday,3,0.8,22.52,1271.0,5400,50,0.0,0,0,57.0,0.800161172,2015,2,9,3
682,2015-02-09,Quarter2,sweing,Monday,9,0.8,29.12,1073.0,6960,50,0.0,0,0,58.0,0.799963218,2015,2,9,9
683,2015-02-09,Quarter2,sweing,Monday,4,0.7,30.1,767.0,3300,50,0.0,0,1,57.0,0.790003236,2015,2,9,4
684,2015-02-09,Quarter2,sweing,Monday,11,0.75,10.05,103.0,0,45,0.0,0,0,54.0,0.750648148,2015,2,9,11
685,2015-02-09,Quarter2,finishing,Monday,8,0.35,4.15,0.0,1800,0,0.0,0,0,15.0,0.707111111,2015,2,9,8
686,2015-02-09,Quarter2,sweing,Monday,5,0.7,30.1,773.0,7020,40,0.0,0,0,58.0,0.700618234,2015,2,9,5
687,2015-02-09,Quarter2,finishing,Monday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.697708333,2015,2,9,9
688,2015-02-09,Quarter2,sweing,Monday,6,0.75,18.79,708.0,4080,0,0.0,0,0,34.0,0.612517157,2015,2,9,6
689,2015-02-09,Quarter2,sweing,Monday,7,0.35,30.1,842.0,6960,0,0.0,0,1,58.0,0.350301724,2015,2,9,7
690,2015-02-09,Quarter2,sweing,Monday,8,0.35,30.1,901.0,6960,0,0.0,0,1,58.0,0.350301724,2015,2,9,8
691,2015-02-09,Quarter2,finishing,Monday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.272,2015,2,9,12
692,2015-02-10,Quarter2,finishing,Tuesday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,1.004888889,2015,2,10,12
693,2015-02-10,Quarter2,finishing,Tuesday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,0.966759259,2015,2,10,2
694,2015-02-10,Quarter2,sweing,Tuesday,10,0.8,22.52,1268.0,0,88,0.0,0,0,56.0,0.90063244,2015,2,10,10
695,2015-02-10,Quarter2,sweing,Tuesday,1,0.8,22.52,1546.0,0,88,0.0,0,0,57.0,0.90047076,2015,2,10,1
696,2015-02-10,Quarter2,sweing,Tuesday,3,0.8,22.52,813.0,0,88,0.0,0,0,57.0,0.90047076,2015,2,10,3
697,2015-02-10,Quarter2,sweing,Tuesday,2,0.8,22.52,1512.0,0,88,0.0,0,0,57.0,0.899984058,2015,2,10,2
698,2015-02-10,Quarter2,finishing,Tuesday,1,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.853666667,2015,2,10,1
699,2015-02-10,Quarter2,sweing,Tuesday,9,0.8,29.12,1263.0,2160,38,0.0,0,0,58.0,0.8008,2015,2,10,9
700,2015-02-10,Quarter2,sweing,Tuesday,12,0.8,15.26,900.0,4080,50,0.0,0,0,34.0,0.800401961,2015,2,10,12
701,2015-02-10,Quarter2,finishing,Tuesday,4,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,0.796755556,2015,2,10,4
702,2015-02-10,Quarter2,sweing,Tuesday,6,0.75,18.79,640.0,2400,0,0.0,0,0,34.0,0.750797009,2015,2,10,6
703,2015-02-10,Quarter2,sweing,Tuesday,11,0.8,10.05,13.0,3240,34,0.0,0,0,54.0,0.750648148,2015,2,10,11
704,2015-02-10,Quarter2,sweing,Tuesday,5,0.75,30.1,855.0,7020,45,0.0,0,0,58.0,0.750356125,2015,2,10,5
705,2015-02-10,Quarter2,finishing,Tuesday,8,0.35,4.15,0.0,960,0,0.0,0,0,8.0,0.703770833,2015,2,10,8
706,2015-02-10,Quarter2,sweing,Tuesday,4,0.7,30.1,855.0,7020,40,0.0,0,1,58.0,0.700618234,2015,2,10,4
707,2015-02-10,Quarter2,finishing,Tuesday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.6895,2015,2,10,9
708,2015-02-10,Quarter2,finishing,Tuesday,6,0.75,2.9,0.0,960,0,0.0,0,0,8.0,0.628333333,2015,2,10,6
709,2015-02-10,Quarter2,sweing,Tuesday,7,0.5,30.1,1025.0,6960,23,0.0,0,1,58.0,0.500801724,2015,2,10,7
710,2015-02-10,Quarter2,sweing,Tuesday,8,0.5,30.1,1061.0,6960,30,0.0,0,1,58.0,0.393548851,2015,2,10,8
711,2015-02-11,Quarter2,finishing,Wednesday,4,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,1.033155556,2015,2,11,4
712,2015-02-11,Quarter2,finishing,Wednesday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,1.02,2015,2,11,12
713,2015-02-11,Quarter2,sweing,Wednesday,2,0.8,22.52,1557.0,0,90,0.0,0,0,57.5,1.000344928,2015,2,11,2
714,2015-02-11,Quarter2,sweing,Wednesday,1,0.8,22.52,1498.0,0,113,0.0,0,0,57.0,1.000065789,2015,2,11,1
715,2015-02-11,Quarter2,finishing,Wednesday,8,0.35,4.15,0.0,1440,0,0.0,0,0,12.0,0.994375,2015,2,11,8
716,2015-02-11,Quarter2,finishing,Wednesday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,0.912037037,2015,2,11,2
717,2015-02-11,Quarter2,finishing,Wednesday,5,0.7,4.15,0.0,240,0,0.0,0,0,2.0,0.87,2015,2,11,5
718,2015-02-11,Quarter2,sweing,Wednesday,10,0.8,22.52,598.0,0,75,0.0,0,0,56.0,0.850364583,2015,2,11,10
719,2015-02-11,Quarter2,sweing,Wednesday,6,0.8,18.79,656.0,3480,38,0.0,0,0,34.0,0.800947475,2015,2,11,6
720,2015-02-11,Quarter2,sweing,Wednesday,12,0.8,15.26,854.0,4080,50,0.0,0,0,34.0,0.800401961,2015,2,11,12
721,2015-02-11,Quarter2,sweing,Wednesday,9,0.8,29.12,609.0,3240,50,0.0,0,0,58.0,0.800144144,2015,2,11,9
722,2015-02-11,Quarter2,sweing,Wednesday,5,0.75,30.1,788.0,7380,56,0.0,0,0,59.5,0.750406233,2015,2,11,5
723,2015-02-11,Quarter2,sweing,Wednesday,8,0.6,30.1,1069.0,4560,30,0.0,0,1,58.0,0.714410494,2015,2,11,8
724,2015-02-11,Quarter2,sweing,Wednesday,4,0.7,30.1,667.0,5940,40,0.0,0,1,59.5,0.700588406,2015,2,11,4
725,2015-02-11,Quarter2,finishing,Wednesday,1,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.618361111,2015,2,11,1
726,2015-02-11,Quarter2,sweing,Wednesday,7,0.6,30.1,829.0,3360,23,0.0,0,1,58.0,0.600070513,2015,2,11,7
727,2015-02-11,Quarter2,finishing,Wednesday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.54175,2015,2,11,9
728,2015-02-11,Quarter2,sweing,Wednesday,3,0.8,22.52,11.0,6840,0,0.0,0,1,57.0,0.536901754,2015,2,11,3
729,2015-02-11,Quarter2,sweing,Wednesday,11,0.35,11.41,434.0,3240,0,0.0,0,1,52.0,0.507903226,2015,2,11,11
730,2015-02-12,Quarter2,sweing,Thursday,1,0.8,22.52,1397.0,0,138,0.0,0,0,57.0,1.100483918,2015,2,12,1
731,2015-02-12,Quarter2,finishing,Thursday,4,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,1.096633333,2015,2,12,4
732,2015-02-12,Quarter2,sweing,Thursday,2,0.8,22.52,1327.0,0,113,0.0,0,0,57.5,1.000344928,2015,2,12,2
733,2015-02-12,Quarter2,finishing,Thursday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.838666667,2015,2,12,12
734,2015-02-12,Quarter2,sweing,Thursday,12,0.8,15.26,894.0,4080,50,0.0,0,0,34.0,0.800401961,2015,2,12,12
735,2015-02-12,Quarter2,finishing,Thursday,8,0.35,4.15,0.0,1440,0,0.0,0,0,12.0,0.755486111,2015,2,12,8
736,2015-02-12,Quarter2,sweing,Thursday,5,0.75,30.1,610.0,7080,56,0.0,0,0,59.0,0.750799435,2015,2,12,5
737,2015-02-12,Quarter2,sweing,Thursday,6,0.8,18.79,779.0,3960,0,0.0,0,0,33.0,0.688017677,2015,2,12,6
738,2015-02-12,Quarter2,finishing,Thursday,1,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.664875,2015,2,12,1
739,2015-02-12,Quarter2,finishing,Thursday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.656666667,2015,2,12,9
740,2015-02-12,Quarter2,sweing,Thursday,4,0.7,30.1,419.0,7080,0,0.0,0,1,59.0,0.637711864,2015,2,12,4
741,2015-02-12,Quarter2,finishing,Thursday,2,0.8,3.94,0.0,2160,0,0.0,0,0,18.0,0.601944444,2015,2,12,2
742,2015-02-12,Quarter2,finishing,Thursday,5,0.7,4.15,0.0,240,0,0.0,0,0,2.0,0.58,2015,2,12,5
743,2015-02-12,Quarter2,sweing,Thursday,7,0.65,30.1,909.0,7080,0,0.0,0,1,59.0,0.535677966,2015,2,12,7
744,2015-02-12,Quarter2,sweing,Thursday,11,0.5,11.41,1039.0,2280,0,0.0,0,2,55.0,0.50012336,2015,2,12,11
745,2015-02-12,Quarter2,sweing,Thursday,9,0.8,29.12,14.0,6960,0,0.0,0,0,58.0,0.497885057,2015,2,12,9
746,2015-02-12,Quarter2,sweing,Thursday,8,0.65,30.1,1193.0,7080,0,0.0,0,1,59.0,0.463403955,2015,2,12,8
747,2015-02-12,Quarter2,sweing,Thursday,10,0.8,22.52,10.0,6000,0,0.0,0,0,50.0,0.441392,2015,2,12,10
748,2015-02-12,Quarter2,sweing,Thursday,3,0.35,30.1,770.0,6960,0,0.0,0,1,58.0,0.350301724,2015,2,12,3
749,2015-02-14,Quarter2,sweing,Saturday,1,0.8,22.52,1416.0,6840,113,0.0,0,0,57.0,1.000230409,2015,2,14,1
750,2015-02-14,Quarter2,finishing,Saturday,7,0.7,4.15,0.0,1800,0,0.0,0,0,15.0,0.929277778,2015,2,14,7
751,2015-02-14,Quarter2,finishing,Saturday,4,0.75,4.15,0.0,2400,0,0.0,0,0,20.0,0.902916667,2015,2,14,4
752,2015-02-14,Quarter2,finishing,Saturday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.800888889,2015,2,14,12
753,2015-02-14,Quarter2,sweing,Saturday,12,0.8,15.26,942.0,4080,63,0.0,0,0,34.0,0.800401961,2015,2,14,12
754,2015-02-14,Quarter2,sweing,Saturday,2,0.8,22.52,674.0,3660,63,0.0,0,0,57.0,0.80037492,2015,2,14,2
755,2015-02-14,Quarter2,finishing,Saturday,1,0.8,3.94,0.0,1440,0,0.0,0,0,12.0,0.796208333,2015,2,14,1
756,2015-02-14,Quarter2,sweing,Saturday,4,0.75,30.1,481.0,7140,0,0.0,0,1,59.0,0.750392157,2015,2,14,4
757,2015-02-14,Quarter2,sweing,Saturday,5,0.75,30.1,664.0,7140,56,0.0,0,0,59.0,0.750392157,2015,2,14,5
758,2015-02-14,Quarter2,finishing,Saturday,8,0.7,4.15,0.0,960,0,0.0,0,0,8.0,0.725625,2015,2,14,8
759,2015-02-14,Quarter2,sweing,Saturday,8,0.7,30.1,824.0,5160,0,0.0,0,1,60.0,0.700206125,2015,2,14,8
760,2015-02-14,Quarter2,sweing,Saturday,7,0.7,30.1,957.0,7200,0,0.0,0,1,60.0,0.602,2015,2,14,7
761,2015-02-14,Quarter2,sweing,Saturday,11,0.6,11.41,1039.0,2280,23,0.0,0,2,55.0,0.600447507,2015,2,14,11
762,2015-02-14,Quarter2,sweing,Saturday,6,0.8,18.79,822.0,4080,0,0.0,0,0,34.0,0.557252451,2015,2,14,6
763,2015-02-14,Quarter2,sweing,Saturday,3,0.5,30.1,1261.0,6960,30,0.0,0,1,58.0,0.500801724,2015,2,14,3
764,2015-02-14,Quarter2,finishing,Saturday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.483333333,2015,2,14,6
765,2015-02-14,Quarter2,finishing,Saturday,9,0.8,3.94,0.0,960,0,0.0,0,0,8.0,0.238041667,2015,2,14,9
766,2015-02-15,Quarter3,finishing,Sunday,1,0.8,3.94,0.0,960,0,0.0,0,0,8.0,1.1204375,2015,2,15,1
767,2015-02-15,Quarter3,finishing,Sunday,2,0.8,3.94,0.0,960,0,0.0,0,0,8.0,1.108125,2015,2,15,2
768,2015-02-15,Quarter3,sweing,Sunday,1,0.8,22.52,1420.0,6840,113,0.0,0,0,57.0,1.000230409,2015,2,15,1
769,2015-02-15,Quarter3,finishing,Sunday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.876444444,2015,2,15,12
770,2015-02-15,Quarter3,sweing,Sunday,12,0.8,15.26,1120.0,1440,50,0.0,0,0,34.0,0.800806306,2015,2,15,12
771,2015-02-15,Quarter3,finishing,Sunday,5,0.75,4.15,0.0,240,0,0.0,0,0,2.0,0.760833333,2015,2,15,5
772,2015-02-15,Quarter3,sweing,Sunday,5,0.8,30.1,679.0,7140,0,0.0,0,0,59.5,0.722568627,2015,2,15,5
773,2015-02-15,Quarter3,finishing,Sunday,11,0.6,2.9,0.0,1200,0,0.0,0,0,10.0,0.715333333,2015,2,15,11
774,2015-02-15,Quarter3,sweing,Sunday,7,0.7,30.1,881.0,7080,0,0.0,0,1,59.0,0.700632768,2015,2,15,7
775,2015-02-15,Quarter3,sweing,Sunday,8,0.7,30.1,507.0,5880,40,2.0,10,1,59.0,0.700573099,2015,2,15,8
776,2015-02-15,Quarter3,sweing,Sunday,6,0.75,18.79,814.0,4080,0,0.0,0,0,34.0,0.681598039,2015,2,15,6
777,2015-02-15,Quarter3,sweing,Sunday,11,0.65,11.41,700.0,2640,23,0.0,0,2,53.0,0.650223718,2015,2,15,11
778,2015-02-15,Quarter3,finishing,Sunday,8,0.7,4.15,0.0,960,0,0.0,0,0,8.0,0.605208333,2015,2,15,8
779,2015-02-15,Quarter3,finishing,Sunday,6,0.8,2.9,0.0,960,0,0.0,0,0,8.0,0.604166667,2015,2,15,6
780,2015-02-15,Quarter3,sweing,Sunday,4,0.75,30.1,919.0,7140,0,0.0,0,1,59.5,0.598627451,2015,2,15,4
781,2015-02-15,Quarter3,sweing,Sunday,3,0.6,30.1,1361.0,6960,30,0.0,0,1,58.0,0.475718391,2015,2,15,3
782,2015-02-15,Quarter3,sweing,Sunday,2,0.8,22.52,12.0,6900,0,0.0,0,0,57.5,0.432122899,2015,2,15,2
783,2015-02-15,Quarter3,finishing,Sunday,4,0.75,4.15,0.0,2400,0,0.0,0,0,20.0,0.287041667,2015,2,15,4
784,2015-02-15,Quarter3,sweing,Sunday,9,0.5,18.79,1688.0,5280,0,0.0,0,1,54.0,0.283054487,2015,2,15,9
785,2015-02-16,Quarter3,sweing,Monday,1,0.8,22.52,1422.0,6840,113,0.0,0,0,57.0,1.000230409,2015,2,16,1
786,2015-02-16,Quarter3,finishing,Monday,9,0.8,3.94,0.0,1200,0,0.0,0,0,10.0,0.960433333,2015,2,16,9
787,2015-02-16,Quarter3,finishing,Monday,12,0.8,4.08,0.0,1080,0,0.0,0,0,9.0,0.891555556,2015,2,16,12
788,2015-02-16,Quarter3,finishing,Monday,3,0.5,4.15,0.0,960,0,0.0,0,0,8.0,0.864583333,2015,2,16,3
